order_id,order_date,customer_id,product,region,quantity,unit_price
ORD-000377,2025-01-20,CUST-00063,27in Monitor,South,2,209.59
ORD-000378,2024-04-13,CUST-00504,Laptop Stand,North,2,40.18
ORD-000379,2025-01-27,CUST-00668,27in Monitor,North,2,230.26
ORD-000380,2024-09-02,CUST-00449,27in Monitor,South,4,215.71
ORD-000381,2024-06-24,CUST-00868,Office Chair,East,1,272.5
ORD-000382,2024-02-08,CUST-00680,Webcam,North,4,63.68
ORD-000383,2025-04-21,CUST-01190,USB-C Hub,South,2,37.98
ORD-000384,2025-11-12,CUST-00461,Webcam,North,1,67.04
ORD-000385,2025-06-21,CUST-00459,Noise-Canceling Headphones,West,4,179.53
ORD-000386,2025-02-11,CUST-00464,Noise-Canceling Headphones,East,1,182.19
ORD-000387,2025-06-08,CUST-00912,External SSD,North,2,127.73
ORD-000388,2025-05-20,CUST-00379,27in Monitor,North,4,242.99
ORD-000389,2024-02-05,CUST-01026,Wireless Mouse,West,2,27.11
ORD-000390,2025-11-15,CUST-00364,Webcam,North,2,65.09
ORD-000391,2024-01-20,CUST-00072,External SSD,West,2,103.24
ORD-000392,2024-11-16,CUST-00638,Laptop Stand,South,1,34.11
ORD-000393,2025-05-26,CUST-01194,USB-C Hub,North,3,42.88
ORD-000394,2025-02-03,CUST-00337,27in Monitor,East,3,225.39
ORD-000395,2025-10-15,CUST-00195,External SSD,East,2,119.27
ORD-000396,2025-04-15,CUST-01012,Webcam,West,1,69.77
ORD-000397,2024-05-22,CUST-00653,Laptop Stand,West,2,31.18
ORD-000398,2024-04-01,CUST-00007,Office Chair,South,4,255.01
ORD-000399,2024-12-19,CUST-00905,Standing Desk Converter,East,3,193.64
ORD-000400,2025-12-27,CUST-00979,USB-C Hub,West,3,43.32
ORD-000401,2024-02-20,CUST-00566,Noise-Canceling Headphones,East,3,181.47
ORD-000402,2025-10-26,CUST-00616,Office Chair,South,2,298.45
ORD-000403,2025-11-28,CUST-00573,27in Monitor,North,1,233.17
ORD-000404,2025-07-28,CUST-00599,Standing Desk Converter,South,2,208.72
ORD-000405,2024-07-08,CUST-00770,Standing Desk Converter,West,1,182.86
ORD-000406,2024-05-04,CUST-00242,USB-C Hub,South,2,46.82
ORD-000407,2024-05-29,CUST-01104,Wireless Mouse,South,2,22.91
ORD-000408,2024-11-09,CUST-00766,Office Chair,West,1,241.86
ORD-000409,2025-07-23,CUST-00384,Wireless Mouse,North,1,22.08
ORD-000410,2024-12-07,CUST-00391,Mechanical Keyboard,East,2,83.15
ORD-000411,2024-10-31,CUST-00896,Office Chair,West,2,261.16
ORD-000412,2025-11-22,CUST-00688,Laptop Stand,South,3,38.54
ORD-000413,2025-11-12,CUST-01150,27in Monitor,South,2,213.59
ORD-000414,2024-02-23,CUST-00047,Office Chair,South,1,259.53
ORD-000415,2025-03-19,CUST-00619,Office Chair,East,2,286.67
ORD-000416,2025-09-04,CUST-00464,Mechanical Keyboard,East,3,88.55
ORD-000417,2024-09-20,CUST-00123,USB-C Hub,North,2,42.73
ORD-000418,2024-02-22,CUST-00134,USB-C Hub,North,2,43.15
ORD-000419,2025-07-25,CUST-00841,Laptop Stand,East,1,38.52
ORD-000420,2025-09-11,CUST-00849,USB-C Hub,South,2,44.61
ORD-000421,2024-01-05,CUST-00607,Standing Desk Converter,West,3,192.2
ORD-000422,2024-04-12,CUST-00023,Webcam,East,1,56.28
ORD-000423,2024-07-14,CUST-00566,Mechanical Keyboard,East,4,100.67
ORD-000424,2024-12-15,CUST-00766,Webcam,West,4,68.87
ORD-000425,2024-02-16,CUST-00965,Webcam,North,4,62.66
ORD-000426,2025-10-17,CUST-00235,Mechanical Keyboard,North,2,99.51
ORD-000427,2024-09-25,CUST-00996,Webcam,East,1,57.47
ORD-000428,2025-01-04,CUST-01083,Webcam,North,1,68.1
ORD-000429,2025-09-27,CUST-01188,Webcam,East,4,63.39
ORD-000430,2024-04-15,CUST-00826,Laptop Stand,West,1,31.55
ORD-000431,2025-10-31,CUST-00216,Noise-Canceling Headphones,West,1,186.51
ORD-000432,2025-10-20,CUST-00657,Laptop Stand,East,4,36.61
ORD-000433,2025-10-18,CUST-00935,Wireless Mouse,West,1,25.36
ORD-000434,2024-04-29,CUST-01114,Office Chair,North,1,278.69
ORD-000435,2025-08-26,CUST-00311,USB-C Hub,South,4,43.93
ORD-000436,2024-02-27,CUST-00557,Mechanical Keyboard,South,2,86.91
ORD-000437,2024-12-11,CUST-00972,Standing Desk Converter,South,4,189.92
ORD-000438,2025-04-18,CUST-00257,Webcam,North,1,60.07
ORD-000439,2024-04-26,CUST-00533,External SSD,West,3,113.78
ORD-000440,2024-05-06,CUST-00052,Mechanical Keyboard,West,1,97.99
ORD-000441,2025-01-27,CUST-01195,27in Monitor,East,3,212.01
ORD-000442,2025-10-02,CUST-01091,Mechanical Keyboard,North,1,91.51
ORD-000443,2024-02-27,CUST-00300,Office Chair,South,3,245.02
ORD-000444,2025-09-25,CUST-00672,Standing Desk Converter,West,1,176.77
ORD-000445,2025-05-27,CUST-00778,Mechanical Keyboard,East,3,102.11
ORD-000446,2024-04-05,CUST-00832,Standing Desk Converter,East,1,169.78
ORD-000447,2025-09-29,CUST-00232,Mechanical Keyboard,West,2,92.86
ORD-000448,2024-04-27,CUST-00975,Laptop Stand,East,1,34.98
ORD-000449,2025-07-13,CUST-01092,Laptop Stand,East,1,36.7
ORD-000450,2025-08-23,CUST-00028,Noise-Canceling Headphones,South,2,174.0
ORD-000451,2025-05-02,CUST-01075,Wireless Mouse,South,2,25.47
ORD-000452,2024-08-24,CUST-00591,Mechanical Keyboard,East,1,92.96
ORD-000453,2024-09-28,CUST-00785,Webcam,South,2,61.57
ORD-000454,2024-07-07,CUST-00620,Mechanical Keyboard,East,1,103.58
ORD-000455,2025-12-04,CUST-00586,27in Monitor,South,1,183.4
ORD-000456,2025-03-22,CUST-01002,Standing Desk Converter,North,2,196.97
ORD-000457,2025-08-03,CUST-00184,Webcam,South,1,54.13
ORD-000458,2024-09-03,CUST-01047,Noise-Canceling Headphones,North,1,174.65
ORD-000459,2024-03-16,CUST-00129,Standing Desk Converter,West,1,175.53
ORD-000460,2024-06-02,CUST-00291,Laptop Stand,South,1,33.5
ORD-000461,2025-10-17,CUST-00501,External SSD,East,2,132.08
ORD-000462,2025-03-10,CUST-00186,Webcam,South,1,57.02
ORD-000463,2024-03-26,CUST-00479,Laptop Stand,South,2,35.25
ORD-000464,2025-11-27,CUST-00492,27in Monitor,South,1,231.07
ORD-000465,2024-10-11,CUST-00513,Webcam,West,2,55.91
ORD-000466,2024-08-07,CUST-01091,Webcam,South,2,55.05
ORD-000467,2024-03-09,CUST-00467,Webcam,West,2,60.0
ORD-000468,2024-02-16,CUST-00285,Wireless Mouse,North,1,22.04
ORD-000469,2024-04-03,CUST-00601,Webcam,North,1,71.73
ORD-000470,2025-03-28,CUST-01124,Wireless Mouse,West,3,25.01
ORD-000471,2024-07-22,CUST-00189,Laptop Stand,East,1,36.93
ORD-000472,2024-08-05,CUST-00989,Noise-Canceling Headphones,East,4,178.96
ORD-000473,2025-04-18,CUST-00890,Wireless Mouse,South,1,25.75
ORD-000474,2025-03-07,CUST-00388,Wireless Mouse,North,1,25.39
ORD-000475,2024-12-06,CUST-00241,Webcam,South,1,61.43
ORD-000476,2025-07-04,CUST-00417,Noise-Canceling Headphones,West,1,198.67
ORD-000477,2025-09-03,CUST-00176,Webcam,North,3,50.91
ORD-000478,2024-10-15,CUST-00387,Laptop Stand,West,4,36.87
ORD-000479,2024-09-10,CUST-00853,Webcam,South,2,56.31
ORD-000480,2024-12-22,CUST-00663,USB-C Hub,East,4,41.43
ORD-000481,2024-01-23,CUST-00452,Office Chair,North,1,236.87
ORD-000482,2025-06-05,CUST-00277,Laptop Stand,South,1,34.57
ORD-000483,2024-04-09,CUST-01195,Mechanical Keyboard,North,1,94.79
ORD-000484,2024-06-28,CUST-00213,Standing Desk Converter,North,1,185.9
ORD-000485,2024-08-10,CUST-00041,Standing Desk Converter,West,2,170.87
ORD-000486,2025-10-20,CUST-01146,Noise-Canceling Headphones,East,2,183.47
ORD-000487,2025-03-17,CUST-00294,USB-C Hub,East,2,45.7
ORD-000488,2025-08-30,CUST-00600,Wireless Mouse,North,4,26.99
ORD-000489,2024-11-20,CUST-00541,USB-C Hub,West,1,47.47
ORD-000490,2025-05-30,CUST-00451,Office Chair,South,3,278.54
ORD-000491,2024-01-16,CUST-01085,Laptop Stand,West,4,36.89
ORD-000492,2024-12-01,CUST-01171,Noise-Canceling Headphones,North,1,161.19
ORD-000493,2024-09-14,CUST-00790,USB-C Hub,South,2,44.07
ORD-000494,2025-05-11,CUST-00334,27in Monitor,West,4,237.6
ORD-000495,2024-06-08,CUST-00891,Wireless Mouse,South,4,26.16
ORD-000496,2025-04-19,CUST-01166,USB-C Hub,West,1,53.75
ORD-000497,2025-10-25,CUST-00044,Noise-Canceling Headphones,South,4,188.95
ORD-000498,2025-11-20,CUST-00144,27in Monitor,East,1,198.26
ORD-000499,2025-11-05,CUST-00333,Mechanical Keyboard,West,3,78.62
ORD-000500,2025-01-14,CUST-00998,Laptop Stand,East,2,35.51
ORD-000501,2025-06-28,CUST-00055,Laptop Stand,East,3,35.78
ORD-000502,2025-11-21,CUST-00870,Mechanical Keyboard,North,1,88.63
ORD-000503,2025-03-02,CUST-00797,Webcam,North,1,65.6
ORD-000504,2025-09-04,CUST-00325,Standing Desk Converter,North,1,156.34
ORD-000505,2024-09-24,CUST-00080,27in Monitor,South,3,207.6
ORD-000506,2025-07-30,CUST-01055,Wireless Mouse,West,2,20.43
ORD-000507,2025-02-20,CUST-00985,USB-C Hub,South,3,41.45
ORD-000508,2024-06-16,CUST-01136,Office Chair,East,4,255.31
ORD-000509,2024-02-12,CUST-00558,Standing Desk Converter,West,3,205.98
ORD-000510,2025-07-09,CUST-00865,Noise-Canceling Headphones,North,1,167.28
ORD-000511,2024-10-11,CUST-00717,Webcam,West,3,59.34
ORD-000512,2025-01-31,CUST-00472,Wireless Mouse,West,2,23.95
ORD-000513,2024-01-12,CUST-00074,Office Chair,North,4,265.19
ORD-000514,2025-08-29,CUST-00589,Office Chair,North,2,259.49
ORD-000515,2024-10-28,CUST-00564,Wireless Mouse,North,1,25.23
ORD-000516,2024-09-09,CUST-00467,Webcam,West,1,56.87
ORD-000517,2025-05-13,CUST-00599,Noise-Canceling Headphones,North,2,190.88
ORD-000518,2024-02-04,CUST-00992,Mechanical Keyboard,East,3,98.92
ORD-000519,2025-12-27,CUST-00737,Standing Desk Converter,South,3,186.82
ORD-000520,2024-03-30,CUST-00994,External SSD,West,1,139.28
ORD-000521,2025-08-27,CUST-00248,External SSD,West,1,120.75
ORD-000522,2025-08-24,CUST-01144,Webcam,West,1,63.87
ORD-000523,2025-02-21,CUST-00067,Office Chair,South,4,239.31
ORD-000524,2024-04-24,CUST-00573,USB-C Hub,North,1,45.92
ORD-000525,2025-09-08,CUST-00703,Mechanical Keyboard,North,1,90.4
ORD-000526,2024-07-14,CUST-00470,Mechanical Keyboard,South,2,79.57
ORD-000527,2025-05-15,CUST-00493,Webcam,South,1,55.19
ORD-000528,2025-09-17,CUST-00663,Noise-Canceling Headphones,West,3,185.15
ORD-000529,2025-05-07,CUST-00286,Webcam,West,4,66.16
ORD-000530,2024-03-15,CUST-00312,USB-C Hub,North,4,48.43
ORD-000531,2025-02-16,CUST-00309,Laptop Stand,West,2,35.94
ORD-000532,2025-01-10,CUST-00775,External SSD,North,2,115.12
ORD-000533,2025-02-23,CUST-01121,Webcam,North,1,64.2
ORD-000534,2025-12-29,CUST-00965,Mechanical Keyboard,West,3,85.45
ORD-000535,2024-10-03,CUST-01137,Noise-Canceling Headphones,West,3,163.12
ORD-000536,2025-11-06,CUST-00456,External SSD,North,1,114.71
ORD-000537,2025-01-28,CUST-00132,27in Monitor,West,1,217.89
ORD-000538,2025-04-01,CUST-00930,Wireless Mouse,West,1,23.92
ORD-000539,2024-07-10,CUST-00965,Mechanical Keyboard,North,2,94.83
ORD-000540,2025-11-19,CUST-00929,27in Monitor,South,1,209.08
ORD-000541,2024-04-08,CUST-00121,Noise-Canceling Headphones,East,2,185.84
ORD-000542,2025-07-01,CUST-00634,Mechanical Keyboard,West,3,87.76
ORD-000543,2024-04-05,CUST-00897,Webcam,South,1,58.57
ORD-000544,2025-10-25,CUST-00772,Mechanical Keyboard,North,2,85.43
ORD-000545,2025-10-24,CUST-01063,Noise-Canceling Headphones,East,2,202.67
ORD-000546,2024-07-08,CUST-00566,Mechanical Keyboard,East,2,79.04
ORD-000547,2024-02-06,CUST-00512,USB-C Hub,East,1,54.5
ORD-000548,2025-01-03,CUST-01185,Office Chair,North,1,277.95
ORD-000549,2025-11-25,CUST-00289,27in Monitor,West,1,192.5
ORD-000550,2025-06-08,CUST-00200,Laptop Stand,East,2,35.63
ORD-000551,2024-10-05,CUST-00528,Office Chair,West,4,264.63
ORD-000552,2024-08-04,CUST-00917,Noise-Canceling Headphones,West,2,201.49
ORD-000553,2024-09-29,CUST-01111,External SSD,West,2,107.05
ORD-000554,2024-03-02,CUST-01106,USB-C Hub,West,1,40.15
ORD-000555,2025-08-18,CUST-01086,27in Monitor,West,4,226.07
ORD-000556,2025-12-29,CUST-00799,Noise-Canceling Headphones,East,3,184.61
ORD-000557,2024-12-07,CUST-01066,27in Monitor,East,1,248.28
ORD-000558,2025-01-31,CUST-00012,Mechanical Keyboard,East,3,83.64
ORD-000559,2025-11-29,CUST-00833,Standing Desk Converter,East,1,175.32
ORD-000560,2024-01-19,CUST-00841,Webcam,North,2,71.05
ORD-000561,2024-06-25,CUST-00643,Office Chair,South,3,253.87
ORD-000562,2025-09-03,CUST-01139,Mechanical Keyboard,North,2,87.17
ORD-000563,2025-01-30,CUST-00106,Wireless Mouse,South,3,25.88
ORD-000564,2025-03-20,CUST-00691,External SSD,North,1,103.32
ORD-000565,2024-08-20,CUST-00528,Wireless Mouse,West,1,25.76
ORD-000566,2024-03-16,CUST-00846,Wireless Mouse,South,2,23.26
ORD-000567,2024-09-21,CUST-00893,USB-C Hub,North,4,44.49
ORD-000568,2025-03-30,CUST-00387,Laptop Stand,East,3,39.01
ORD-000569,2025-12-18,CUST-00481,Office Chair,North,2,276.99
ORD-000570,2025-01-18,CUST-00408,Standing Desk Converter,West,2,172.86
ORD-000571,2025-07-17,CUST-00898,Mechanical Keyboard,South,3,88.56
ORD-000572,2025-05-20,CUST-00711,Wireless Mouse,South,3,24.73
ORD-000573,2025-01-01,CUST-00639,Wireless Mouse,West,1,24.48
ORD-000574,2024-05-23,CUST-01045,External SSD,East,2,111.89
ORD-000575,2024-03-09,CUST-00815,Standing Desk Converter,West,2,193.45
ORD-000576,2024-04-08,CUST-00918,Standing Desk Converter,South,1,196.64
ORD-000577,2025-01-30,CUST-00203,Standing Desk Converter,South,3,192.96
ORD-000578,2024-01-25,CUST-00417,Mechanical Keyboard,East,2,85.72
ORD-000579,2025-04-13,CUST-00416,Office Chair,North,3,264.42
ORD-000580,2025-04-28,CUST-00085,Office Chair,North,1,220.49
ORD-000581,2025-07-18,CUST-00167,Mechanical Keyboard,North,1,104.55
ORD-000582,2024-05-30,CUST-00384,USB-C Hub,West,2,42.83
ORD-000583,2024-05-23,CUST-00468,Mechanical Keyboard,East,2,87.12
ORD-000584,2025-07-22,CUST-01096,Webcam,North,2,55.3
ORD-000585,2024-02-08,CUST-00810,Noise-Canceling Headphones,South,1,188.55
ORD-000586,2024-04-18,CUST-00997,Webcam,West,3,64.93
ORD-000587,2025-11-23,CUST-00473,USB-C Hub,North,1,44.24
ORD-000588,2024-02-11,CUST-00993,USB-C Hub,East,1,41.31
ORD-000589,2024-07-04,CUST-00275,Mechanical Keyboard,East,1,91.05
ORD-000590,2025-02-01,CUST-01044,Mechanical Keyboard,East,2,88.5
ORD-000591,2024-08-10,CUST-00490,Laptop Stand,South,2,36.34
ORD-000592,2025-09-25,CUST-00326,External SSD,West,2,118.74
ORD-000593,2024-05-12,CUST-00529,Webcam,South,2,57.85
ORD-000594,2024-06-11,CUST-00892,Office Chair,South,2,268.47
ORD-000595,2024-08-02,CUST-00089,Laptop Stand,South,4,29.98
ORD-000596,2024-08-22,CUST-00486,Standing Desk Converter,South,2,181.56
ORD-000597,2025-10-19,CUST-00708,27in Monitor,North,1,230.08
ORD-000598,2025-08-10,CUST-00350,Office Chair,West,1,251.1
ORD-000599,2024-01-09,CUST-01108,Standing Desk Converter,North,1,200.1
ORD-000600,2024-03-14,CUST-00387,Laptop Stand,West,2,35.62
ORD-000601,2025-05-06,CUST-00087,Wireless Mouse,South,2,26.22
ORD-000602,2024-09-09,CUST-00307,Laptop Stand,South,1,33.55
ORD-000603,2024-08-17,CUST-01178,Laptop Stand,North,1,30.19
ORD-000604,2025-06-02,CUST-00440,Laptop Stand,East,2,30.97
ORD-000605,2024-06-22,CUST-00740,Mechanical Keyboard,East,2,94.27
ORD-000606,2025-10-14,CUST-00264,Webcam,West,4,60.87
ORD-000607,2024-06-16,CUST-00977,Laptop Stand,East,2,34.71
ORD-000608,2024-06-18,CUST-00735,Mechanical Keyboard,South,1,87.12
ORD-000609,2025-01-27,CUST-00421,Standing Desk Converter,North,1,185.55
ORD-000610,2025-09-25,CUST-00493,External SSD,West,4,113.81
ORD-000611,2024-07-12,CUST-00633,Webcam,West,2,57.37
ORD-000612,2025-05-31,CUST-00993,Standing Desk Converter,South,1,182.04
ORD-000613,2024-01-29,CUST-00411,USB-C Hub,North,1,46.8
ORD-000614,,CUST-00173,Office Chair,East,2,260.99
ORD-000615,2025-02-25,CUST-00004,27in Monitor,West,2,214.24
ORD-000616,2024-12-04,CUST-00854,USB-C Hub,East,3,47.98
ORD-000617,2025-10-09,CUST-00986,Noise-Canceling Headphones,South,4,188.66
ORD-000618,2025-05-10,CUST-01134,External SSD,West,4,132.85
ORD-000619,2024-12-30,CUST-01061,Noise-Canceling Headphones,North,1,182.6
ORD-000620,2024-12-07,CUST-00583,Wireless Mouse,South,2,23.48
ORD-000621,2025-05-14,CUST-01055,Wireless Mouse,North,3,25.62
ORD-000622,2025-10-18,CUST-00381,Laptop Stand,North,2,34.47
ORD-000623,2025-05-25,CUST-01035,External SSD,West,2,119.85
ORD-000624,2024-11-22,CUST-00344,Standing Desk Converter,East,2,198.15
ORD-000625,2024-08-04,CUST-00166,USB-C Hub,West,1,45.38
ORD-000626,2024-10-27,CUST-00700,External SSD,South,1,116.08
ORD-000627,2024-05-11,CUST-00342,USB-C Hub,West,2,47.3
ORD-000628,2024-03-10,CUST-01043,27in Monitor,East,1,252.0
ORD-000629,2024-09-08,CUST-00980,Standing Desk Converter,North,1,184.62
ORD-000630,2025-02-18,CUST-00545,Noise-Canceling Headphones,West,3,184.81
ORD-000631,2025-03-20,CUST-01034,USB-C Hub,North,1,45.64
ORD-000632,2024-06-30,CUST-00192,27in Monitor,South,2,201.04
ORD-000633,2024-06-15,CUST-00320,External SSD,South,3,110.83
ORD-000634,2024-03-31,CUST-00580,27in Monitor,North,1,219.23
ORD-000635,2025-12-14,CUST-00475,Office Chair,North,1,301.51
ORD-000636,2025-06-14,CUST-00637,27in Monitor,West,3,236.78
ORD-000637,2024-02-08,CUST-00427,27in Monitor,South,4,200.19
ORD-000638,2024-05-05,CUST-01083,Laptop Stand,South,1,35.79
ORD-000639,2025-03-26,CUST-00097,Wireless Mouse,East,1,23.29
ORD-000640,2024-06-21,CUST-00496,Noise-Canceling Headphones,South,2,167.56
ORD-000641,2025-10-14,CUST-00661,Office Chair,West,2,287.31
ORD-000642,2024-08-07,CUST-00009,Office Chair,West,1,301.26
ORD-000643,2025-09-29,CUST-00457,Wireless Mouse,North,3,21.85
ORD-000644,2024-02-27,CUST-00273,Webcam,East,1,60.75
ORD-000645,2025-10-21,CUST-00940,USB-C Hub,South,3,45.54
ORD-000646,2025-04-20,CUST-01032,27in Monitor,East,1,217.32
ORD-000647,2025-03-31,CUST-00208,External SSD,South,2,118.92
ORD-000648,2024-12-26,CUST-01147,27in Monitor,South,4,208.6
ORD-000649,2024-01-01,CUST-01057,External SSD,North,1,129.8
ORD-000650,2025-01-21,CUST-00204,27in Monitor,East,4,216.13
ORD-000651,2024-12-13,CUST-00518,Office Chair,North,2,279.78
ORD-000652,2024-07-08,CUST-00517,Webcam,North,2,66.67
ORD-000653,2025-05-19,CUST-00443,Wireless Mouse,West,3,26.69
ORD-000654,2024-07-09,CUST-00689,Standing Desk Converter,South,2,183.46
ORD-000655,2025-05-22,CUST-00850,Mechanical Keyboard,East,1,74.49
ORD-000656,2025-01-03,CUST-00833,Noise-Canceling Headphones,South,2,183.31
ORD-000657,2025-02-12,CUST-00339,Standing Desk Converter,West,1,168.03
ORD-000658,2024-04-26,CUST-01160,Noise-Canceling Headphones,South,3,182.92
ORD-000659,2024-05-13,CUST-00387,USB-C Hub,South,3,45.45
ORD-000660,2024-02-27,CUST-01049,Wireless Mouse,East,3,24.83
ORD-000661,2025-07-09,CUST-00506,External SSD,West,1,120.64
ORD-000662,2025-11-15,CUST-00680,Standing Desk Converter,West,2,212.11
ORD-000663,2025-11-02,CUST-00690,Standing Desk Converter,South,4,205.5
ORD-000664,2024-06-21,CUST-00885,Noise-Canceling Headphones,West,2,174.94
ORD-000665,2024-05-28,CUST-01119,Standing Desk Converter,East,1,162.89
ORD-000666,2024-03-20,CUST-00623,External SSD,West,1,135.08
ORD-000667,2024-07-31,CUST-01170,Wireless Mouse,West,2,21.84
ORD-000668,2024-07-21,CUST-00893,USB-C Hub,East,1,45.78
ORD-000669,2024-08-16,CUST-00953,Mechanical Keyboard,East,1,90.37
ORD-000670,2025-11-06,CUST-00784,Wireless Mouse,East,2,26.13
ORD-000671,2024-08-14,CUST-00495,Laptop Stand,East,2,39.02
ORD-000672,2025-10-20,CUST-01062,USB-C Hub,North,1,46.57
ORD-000673,2025-06-15,CUST-00747,Standing Desk Converter,North,2,187.8
ORD-000674,2025-03-16,CUST-00437,External SSD,North,1,126.41
ORD-000675,2025-02-05,CUST-00345,Webcam,West,4,53.46
ORD-000676,2024-02-16,CUST-01184,Standing Desk Converter,North,1,184.99
ORD-000677,2024-08-20,CUST-00550,Office Chair,North,2,263.27
ORD-000678,2024-10-31,CUST-00820,Office Chair,South,1,265.87
ORD-000679,2025-06-09,CUST-00541,Webcam,East,3,67.32
ORD-000680,2024-05-22,CUST-00144,Mechanical Keyboard,West,1,97.79
ORD-000681,2025-02-18,CUST-00588,Office Chair,East,1,281.94
ORD-000682,2025-05-27,CUST-00657,Mechanical Keyboard,South,1,95.91
ORD-000683,2025-01-07,CUST-00345,USB-C Hub,West,2,47.12
ORD-000684,2025-07-19,CUST-00696,Webcam,North,2,62.18
ORD-000685,2024-09-15,CUST-00268,Mechanical Keyboard,West,4,82.8
ORD-000686,2025-10-17,CUST-00169,Laptop Stand,North,2,36.14
ORD-000687,2025-04-15,CUST-00033,Mechanical Keyboard,West,3,78.17
ORD-000688,2024-01-12,CUST-00377,27in Monitor,North,1,217.14
ORD-000689,2024-11-25,CUST-00393,USB-C Hub,West,1,45.23
ORD-000690,2024-12-23,CUST-00489,Laptop Stand,North,1,36.22
ORD-000691,2025-02-11,CUST-00722,Webcam,North,1,58.69
ORD-000692,2025-10-29,CUST-00946,Noise-Canceling Headphones,West,3,155.18
ORD-000693,2025-01-07,CUST-01053,Standing Desk Converter,North,4,186.92
ORD-000694,2024-01-08,CUST-00039,External SSD,West,3,117.55
ORD-000695,2024-05-01,CUST-01197,Office Chair,East,1,266.58
ORD-000696,2024-12-13,CUST-01041,27in Monitor,East,3,234.5
ORD-000697,2025-11-06,CUST-01080,27in Monitor,South,4,210.29
ORD-000698,2024-03-30,CUST-00226,Noise-Canceling Headphones,West,2,174.46
ORD-000699,2025-10-09,CUST-00067,Standing Desk Converter,West,1,180.27
ORD-000700,2025-11-28,CUST-00835,Standing Desk Converter,South,2,185.15
ORD-000701,2024-11-11,CUST-01047,Office Chair,North,2,287.82
ORD-000702,2024-06-26,CUST-00999,Mechanical Keyboard,South,1,80.81
ORD-000703,2025-06-23,CUST-00237,Webcam,North,2,52.1
ORD-000704,2024-02-10,CUST-00957,Standing Desk Converter,East,4,195.11
ORD-000705,2025-12-04,CUST-00919,Standing Desk Converter,West,1,207.87
ORD-000706,2025-05-16,CUST-01162,External SSD,West,1,122.94
ORD-000707,2024-05-24,CUST-00473,Laptop Stand,West,1,32.22
ORD-000708,2024-07-19,CUST-00553,Laptop Stand,South,1,34.01
ORD-000709,2025-12-24,CUST-00695,External SSD,South,4,118.12
ORD-000710,2025-04-05,CUST-00317,Wireless Mouse,West,2,26.43
ORD-000711,2025-07-11,CUST-00598,Webcam,West,1,55.83
ORD-000712,2025-06-30,CUST-00768,Standing Desk Converter,East,2,216.06
ORD-000713,2024-09-09,CUST-00886,Office Chair,North,1,258.95
ORD-000714,2025-01-24,CUST-00561,Webcam,East,1,57.4
ORD-000715,2025-08-16,CUST-00258,Noise-Canceling Headphones,South,3,180.47
ORD-000716,2024-09-12,CUST-00757,27in Monitor,North,2,201.33
ORD-000717,2025-12-09,CUST-00123,Standing Desk Converter,East,4,223.48
ORD-000718,2025-03-25,CUST-00342,Wireless Mouse,South,1,25.41
ORD-000719,2024-01-10,CUST-01195,Office Chair,West,2,254.21
ORD-000720,2024-08-29,CUST-01083,Webcam,South,1,54.16
ORD-000721,2024-09-07,CUST-00260,USB-C Hub,East,4,44.76
ORD-000722,2024-01-05,CUST-00095,27in Monitor,West,1,237.11
